English Word,Hebrew Translation,Difficulty Level,Source,Example Sentence
task,[TO TRANSLATE],6,band33july18,
teaching(s),[TO TRANSLATE],9,band33july18,The teachings of Socrates.
tear,[TO TRANSLATE],6,band33july18,To tear a piece of paper.
technical,[TO TRANSLATE],8,band33july18,
technique,[TO TRANSLATE],8,band33july18,
technological,[TO TRANSLATE],9,band33july18,adj
temperature,[TO TRANSLATE],9,band33july18,
temporarily,[TO TRANSLATE],9,band33july18,adv
temporary,[TO TRANSLATE],8,band33july18,adv
tendency,[TO TRANSLATE],8,band33july18,
terms,[TO TRANSLATE],7,band33july18,The terms of the agreement.
territory,[TO TRANSLATE],8,band33july18,
that sort of thing,[TO TRANSLATE],7,band33july18,
that's it,[TO TRANSLATE],7,band33july18,
the idea of,[TO TRANSLATE],7,band33july18,
the main thing,[TO TRANSLATE],7,band33july18,
the other day/week,[TO TRANSLATE],7,band33july18,
the other way round/around,[TO TRANSLATE],7,band33july18,
the thing is...,[TO TRANSLATE],7,band33july18,
theater,[TO TRANSLATE],8,band33july18,
theme,[TO TRANSLATE],7,band33july18,
theory,[TO TRANSLATE],7,band33july18,
thereby,[TO TRANSLATE],9,band33july18,
these days,[TO TRANSLATE],7,band33july18,
things like that,[TO TRANSLATE],7,band33july18,
think over sth or think sth over,[TO TRANSLATE],7,band33july18,
threat,[TO TRANSLATE],7,band33july18,v
threaten,[TO TRANSLATE],8,band33july18,v
throw up,[TO TRANSLATE],7,band33july18,If you eat too much chocolate you might throw up.
thus,[TO TRANSLATE],6,band33july18,
tie,[TO TRANSLATE],6,band33july18,
tiny,[TO TRANSLATE],6,band33july18,
tip,[TO TRANSLATE],6,band33july18,Give a good tip. The tip of an iceberg. Give the waiter a tip.
to blame,[TO TRANSLATE],7,band33july18,
to date,[TO TRANSLATE],7,band33july18,
to some extent/to a certain extent,[TO TRANSLATE],7,band33july18,
tone,[TO TRANSLATE],6,band33july18,A tone of voice. A telephone ring-tone.
tooth,[TO TRANSLATE],6,band33july18,
totally,[TO TRANSLATE],8,band33july18,
tough,[TO TRANSLATE],7,band33july18,
track,[TO TRANSLATE],7,band33july18,We walked along the track. Please play the first track on the disk.
traditional,[TO TRANSLATE],9,band33july18,adj
traditionally,[TO TRANSLATE],9,band33july18,adj
transfer,[TO TRANSLATE],8,band33july18,
transform,[TO TRANSLATE],8,band33july18,
transmit,[TO TRANSLATE],8,band33july18,
transportation,[TO TRANSLATE],9,band33july18,n
trek,[TO TRANSLATE],6,band33july18,
trend,[TO TRANSLATE],7,band33july18,
trial,[TO TRANSLATE],7,band33july18,
troops,[TO TRANSLATE],7,band33july18,
truly,[TO TRANSLATE],7,band33july18,
truth,[TO TRANSLATE],7,band33july18,
turn (sth) back,[TO TRANSLATE],7,band33july18,
turn down sb/sth / turn sb/sth down,[TO TRANSLATE],7,band33july18,She proposed marriage and he turned her down.
turn down sth / turn sth down,[TO TRANSLATE],7,band33july18,Please turn down the volume. Please turn it down.
turn off sth / turn sth off,[TO TRANSLATE],7,band33july18,
turn on sth / turn sth on,[TO TRANSLATE],7,band33july18,
turn out,[TO TRANSLATE],7,band33july18,Everything turned out well. We were turned out of our house.
turn sb/sth into sb/sth,[TO TRANSLATE],7,band33july18,The frog turned into a prince. The witch turned the prince into a frog.
turn to,[TO TRANSLATE],7,band33july18,She had nobody to turn to for help.
turn up,[TO TRANSLATE],7,band33july18,He turned up unexpectedly.
turn up sth / turn sth up / turn up (somewhere),[TO TRANSLATE],7,band33july18,Please turn up the volume. Please turn it up.
twice,[TO TRANSLATE],7,band33july18,
typical,[TO TRANSLATE],8,band33july18,adv
typically,[TO TRANSLATE],8,band33july18,adv
unable,[TO TRANSLATE],7,band33july18,
unemployed,[TO TRANSLATE],9,band33july18,n
unemployment,[TO TRANSLATE],9,band33july18,n
unfortunately,[TO TRANSLATE],9,band33july18,
union,[TO TRANSLATE],7,band33july18,
unique,[TO TRANSLATE],7,band33july18,
unite,[TO TRANSLATE],7,band33july18,adj
united,[TO TRANSLATE],7,band33july18,adj
universal,[TO TRANSLATE],8,band33july18,adj
universe,[TO TRANSLATE],8,band33july18,adj
university,[TO TRANSLATE],9,band33july18,
unlikely,[TO TRANSLATE],8,band33july18,
up and down,[TO TRANSLATE],7,band33july18,The children were running up and down the hall.
up to date,[TO TRANSLATE],7,band33july18,
up to date / out of date,[TO TRANSLATE],7,band33july18,
upper,[TO TRANSLATE],7,band33july18,
urban,[TO TRANSLATE],7,band33july18,
user,[TO TRANSLATE],6,band33july18,n
valid,[TO TRANSLATE],7,band33july18,
valuable,[TO TRANSLATE],8,band33july18,adj
value,[TO TRANSLATE],7,band33july18,adj
variation,[TO TRANSLATE],8,band33july18,n
varied,[TO TRANSLATE],7,band33july18,adj
variety,[TO TRANSLATE],8,band33july18,n
various,[TO TRANSLATE],8,band33july18,adj
vary,[TO TRANSLATE],6,band33july18,adj
vehicle,[TO TRANSLATE],8,band33july18,
version,[TO TRANSLATE],8,band33july18,
vertical,[TO TRANSLATE],8,band33july18,
via,[TO TRANSLATE],6,band33july18,
victim,[TO TRANSLATE],7,band33july18,
victory,[TO TRANSLATE],8,band33july18,
video,[TO TRANSLATE],7,band33july18,
violence,[TO TRANSLATE],8,band33july18,n
violent,[TO TRANSLATE],8,band33july18,n
virtual,[TO TRANSLATE],8,band33july18,adv
virtually,[TO TRANSLATE],8,band33july18,adv
virtue,[TO TRANSLATE],7,band33july18,
visible,[TO TRANSLATE],8,band33july18,
vision,[TO TRANSLATE],7,band33july18,He is a man of vision. Her vision is poor.
visitor,[TO TRANSLATE],8,band33july18,
vital,[TO TRANSLATE],7,band33july18,
volume,[TO TRANSLATE],7,band33july18,The volume was very loud. What is the volume of a cube?
voluntary,[TO TRANSLATE],8,band33july18,
volunteer,[TO TRANSLATE],8,band33july18,
vote,[TO TRANSLATE],6,band33july18,n
voter,[TO TRANSLATE],7,band33july18,n
weak,[TO TRANSLATE],6,band33july18,n
weakness,[TO TRANSLATE],8,band33july18,n
weapon,[TO TRANSLATE],7,band33july18,
weekend,[TO TRANSLATE],8,band33july18,
welfare,[TO TRANSLATE],8,band33july18,
wellbeing,[TO TRANSLATE],8,band33july18,
western,[TO TRANSLATE],8,band33july18,
whereas,[TO TRANSLATE],8,band33july18,
Who cares?!,[TO TRANSLATE],7,band33july18,
whom,[TO TRANSLATE],6,band33july18,
wicked,[TO TRANSLATE],7,band33july18,
widely,[TO TRANSLATE],7,band33july18,
width,[TO TRANSLATE],7,band33july18,
wild,[TO TRANSLATE],6,band33july18,
will,[TO TRANSLATE],6,band33july18,Where there's a will there's a way.
willing,[TO TRANSLATE],8,band33july18,
wine,[TO TRANSLATE],6,band33july18,
wing,[TO TRANSLATE],6,band33july18,The wing of a bird.
winner,[TO TRANSLATE],7,band33july18,
with a view to doing sth,[TO TRANSLATE],8,band33july18,
with respect to,[TO TRANSLATE],8,band33july18,
withdraw,[TO TRANSLATE],8,band33july18,
witness,[TO TRANSLATE],8,band33july18,
woman,[TO TRANSLATE],7,band33july18,She was chair of the committee.
work out,[TO TRANSLATE],7,band33july18,I work out at the gym three times a week.
workshop,[TO TRANSLATE],8,band33july18,
worth sth/doing sth,[TO TRANSLATE],7,band33july18,
Would you like...?,[TO TRANSLATE],7,band33july18,
write sth down or write down sth,[TO TRANSLATE],7,band33july18,
writer,[TO TRANSLATE],7,band33july18,
yard,[TO TRANSLATE],6,band33july18,The yard behind a house.
youth,[TO TRANSLATE],7,band33july18,I remember my youth. The youth of today.
zone,[TO TRANSLATE],6,band33july18,
